,STATION_NO,COMMUNITY_NAME,STATION_NAME,LAT_STATION,LON_STATION,ROUTE,geometry
2156,2630,NAKHLAT JABAL ALI,Dubai Intercontinental Hotel,25.0,55.0,C09,POINT (55 25)
2158,1747,NAKHLAT JABAL ALI,Dubai International Academy 1,25.0,55.0,F31,POINT (55 25)
2159,3926,NAKHLAT JABAL ALI,Dubai Internet City Metro Station Landsi,25.0,55.0,F31,POINT (55 25)
2162,4373,NAKHLAT JABAL ALI,"Dubai Internet City, Building 1",25.0,55.0,83,POINT (55 25)
2163,3662,NAKHLAT JABAL ALI,"Dubai Internet City, Building 5",25.0,55.0,83,POINT (55 25)
2165,3661,NAKHLAT JABAL ALI,"Dubai Internet City, Building 8",25.0,55.0,83,POINT (55 25)
2167,3660,NAKHLAT JABAL ALI,"Dubai Internet City, Building 9",25.0,55.0,83,POINT (55 25)
2169,3853,NAKHLAT JABAL ALI,"Dubai Internet City, MS Seaside",25.0,55.0,88,POINT (55 25)
2178,1972,NAKHLAT JABAL ALI,Dubai Investment Park Offices 1,25.0,55.0,F46,POINT (55 25)
2180,1980,NAKHLAT JABAL ALI,Dubai Investment Park Offices 2,25.0,55.0,F46,POINT (55 25)
2183,3664,NAKHLAT JABAL ALI,Dubai Knowledge Village Block 3,25.0,55.0,83,POINT (55 25)
2184,4370,NAKHLAT JABAL ALI,Dubai Knowledge Village Block 3 2,25.0,55.0,83,POINT (55 25)
2188,3663,NAKHLAT JABAL ALI,Dubai Knowledge Village Conference Centr,25.0,55.0,83,POINT (55 25)
2189,4371,NAKHLAT JABAL ALI,Dubai Knowledge Village Conference Centr,25.0,55.0,83,POINT (55 25)
2208,4459,NAKHLAT JABAL ALI,Dubai Mall MS Land Side A,25.0,55.0,D03,POINT (55 25)
2211,3443,NAKHLAT JABAL ALI,Dubai Mall MS Land Side D,25.0,55.0,30,POINT (55 25)
2215,1536,NAKHLAT JABAL ALI,Dubai Marina Mall Marine Transport Stati,25.0,55.0,FR1,POINT (55 25)
2217,5130,NAKHLAT JABAL ALI,Dubai Marina Mall Marine Transport Stati,25.0,55.0,BM1,POINT (55 25)
2218,1797,NAKHLAT JABAL ALI,Dubai Marina Metro Station Landside,25.0,55.0,JLT1,POINT (55 25)
2219,2588,NAKHLAT JABAL ALI,Dubai Marina Metro Station Seaside,25.0,55.0,S15,POINT (55 25)
2220,2486,NAKHLAT JABAL ALI,Dubai Media City 1,25.0,55.0,83,POINT (55 25)
2222,2565,NAKHLAT JABAL ALI,Dubai Media City 2,25.0,55.0,83,POINT (55 25)
2225,3656,NAKHLAT JABAL ALI,"Dubai Media City, Building 14",25.0,55.0,83,POINT (55 25)
2227,3294,NAKHLAT JABAL ALI,Dubai Men's College 1 1,25.0,55.0,320,POINT (55 25)
2229,3259,NAKHLAT JABAL ALI,Dubai Men's College 1 2,25.0,55.0,320,POINT (55 25)
2231,3295,NAKHLAT JABAL ALI,Dubai Men's College 2 1,25.0,55.0,320,POINT (55 25)
2233,3258,NAKHLAT JABAL ALI,Dubai Men's College 2 2,25.0,55.0,320,POINT (55 25)
2235,3130,NAKHLAT JABAL ALI,Dubai Modern School,25.0,55.0,98E,POINT (55 25)
2236,1587,NAKHLAT JABAL ALI,Dubai Municipaclity Nursery 1,25.0,55.0,20,POINT (55 25)
2237,1592,NAKHLAT JABAL ALI,Dubai Municipaclity Nursery 2,25.0,55.0,20,POINT (55 25)
2238,2038,NAKHLAT JABAL ALI,Dubai Municipality Garage 1,25.0,55.0,24,POINT (55 25)
2243,2055,NAKHLAT JABAL ALI,Dubai Municipality Garage 2,25.0,55.0,24,POINT (55 25)
2248,3209,NAKHLAT JABAL ALI,Dubai Municipality Headquarter,25.0,55.0,C09,POINT (55 25)
2249,2783,NAKHLAT JABAL ALI,Dubai Museum Faheidi Street,25.0,55.0,F70,POINT (55 25)
2250,1795,NAKHLAT JABAL ALI,Dubai Natural Gas Co Limited,25.0,55.0,91,POINT (55 25)
2253,2530,NAKHLAT JABAL ALI,Dubai Offshore Sailing Club 1,25.0,55.0,8,POINT (55 25)
2258,2507,NAKHLAT JABAL ALI,Dubai Offshore Sailing Club 2,25.0,55.0,8,POINT (55 25)
2263,1576,NAKHLAT JABAL ALI,Dubai Old Souq Marine Transport Station,25.0,55.0,CR3,POINT (55 25)
2265,2970,NAKHLAT JABAL ALI,Dubai Outlet Mall 1,25.0,55.0,66,POINT (55 25)
2267,2994,NAKHLAT JABAL ALI,Dubai Outlet Mall 2,25.0,55.0,66,POINT (55 25)
2269,3283,NAKHLAT JABAL ALI,Dubai Outsource City 1 1,25.0,55.0,367,POINT (55 25)
2271,3270,NAKHLAT JABAL ALI,Dubai Outsource City 1 2,25.0,55.0,367,POINT (55 25)
2273,3269,NAKHLAT JABAL ALI,Dubai Outsource City 2 2,25.0,55.0,367,POINT (55 25)
2275,3286,NAKHLAT JABAL ALI,Dubai Outsource City 4 1,25.0,55.0,320,POINT (55 25)
2278,4439,NAKHLAT JABAL ALI,"Dubai Outsource City, Al Shiba Complex",25.0,55.0,320,POINT (55 25)
2281,1835,NAKHLAT JABAL ALI,"Dubai Outsource City, Amity University D",25.0,55.0,50,POINT (55 25)
2283,3118,NAKHLAT JABAL ALI,"Dubai Outsource City, Amity University D",25.0,55.0,X25,POINT (55 25)
2284,3371,NAKHLAT JABAL ALI,"Dubai Outsource City, Arab Company 1",25.0,55.0,320,POINT (55 25)
2288,4441,NAKHLAT JABAL ALI,"Dubai Outsource City, Arab Company 2",25.0,55.0,320,POINT (55 25)
2292,3029,NAKHLAT JABAL ALI,"Dubai Outsource City, DIAC Homes 1",25.0,55.0,320,POINT (55 25)
2294,3372,NAKHLAT JABAL ALI,"Dubai Outsource City, Royal Bank of Scot",25.0,55.0,50,POINT (55 25)
2295,4440,NAKHLAT JABAL ALI,"Dubai Outsource City, Royal Bank of Scot",25.0,55.0,320,POINT (55 25)
2299,3715,NAKHLAT JABAL ALI,Dubai Oxygen 1,25.0,55.0,C09,POINT (55 25)
2300,2457,NAKHLAT JABAL ALI,Dubai Oxygen 2,25.0,55.0,C09,POINT (55 25)
2311,2479,NAKHLAT JABAL ALI,Dubai Petroleum Corporation 1,25.0,55.0,14,POINT (55 25)
2315,2680,NAKHLAT JABAL ALI,Dubai Petroleum Corporation 2,25.0,55.0,28,POINT (55 25)
2318,1480,NAKHLAT JABAL ALI,Dubai Police Academy 1,25.0,55.0,81,POINT (55 25)
2319,1482,NAKHLAT JABAL ALI,Dubai Police Academy 2,25.0,55.0,81,POINT (55 25)
2320,3642,NAKHLAT JABAL ALI,Dubai Police Car Holding Facility 1,25.0,55.0,34,POINT (55 25)
2321,2571,NAKHLAT JABAL ALI,Dubai Police Car Holding Facility 2,25.0,55.0,34,POINT (55 25)
2322,2059,NAKHLAT JABAL ALI,Dubai Police Private Kindergarten,25.0,55.0,20,POINT (55 25)
2324,1494,NAKHLAT JABAL ALI,"Dubai Police, Planning & Development Dep",25.0,55.0,43,POINT (55 25)
2325,2957,NAKHLAT JABAL ALI,Dubai Polo Club,25.0,55.0,50,POINT (55 25)
2331,1654,NAKHLAT JABAL ALI,"Dubai Ports Authority, Free Zone Office",25.0,55.0,91,POINT (55 25)
2333,1658,NAKHLAT JABAL ALI,"Dubai Ports Authority, Free Zone Office",25.0,55.0,91,POINT (55 25)
2341,2473,NAKHLAT JABAL ALI,Dubai Production City,25.0,55.0,F34,POINT (55 25)
2342,2650,NAKHLAT JABAL ALI,Dubai Production City A Street 1,25.0,55.0,F34,POINT (55 25)
2343,2651,NAKHLAT JABAL ALI,Dubai Production City Accomodation 1,25.0,55.0,F34,POINT (55 25)
2344,2654,NAKHLAT JABAL ALI,Dubai Production City Accomodation 2,25.0,55.0,F34,POINT (55 25)
2345,2649,NAKHLAT JABAL ALI,Dubai Production City F Street 1,25.0,55.0,F34,POINT (55 25)
2346,2658,NAKHLAT JABAL ALI,Dubai Production City F Street 2,25.0,55.0,F34,POINT (55 25)
2347,3815,NAKHLAT JABAL ALI,"Dubai Production City,  The Crescent, To",25.0,55.0,F34,POINT (55 25)
2349,1477,NAKHLAT JABAL ALI,"Dubai Production City, Centrium Tower 1",25.0,55.0,F34,POINT (55 25)
2351,1487,NAKHLAT JABAL ALI,"Dubai Production City, Centrium Tower 2",25.0,55.0,F34,POINT (55 25)
2353,1523,NAKHLAT JABAL ALI,"Dubai Production City, City Centre Me'ai",25.0,55.0,F34,POINT (55 25)
2355,3873,NAKHLAT JABAL ALI,"Dubai Production City, City Centre Me'ai",25.0,55.0,F34,POINT (55 25)
2357,2648,NAKHLAT JABAL ALI,"Dubai Production City, Entrance 1",25.0,55.0,F34,POINT (55 25)
2358,2661,NAKHLAT JABAL ALI,"Dubai Production City, Entrance 2",25.0,55.0,F34,POINT (55 25)
2359,3814,NAKHLAT JABAL ALI,"Dubai Production City, The Crescent, Tow",25.0,55.0,F34,POINT (55 25)
2361,2115,NAKHLAT JABAL ALI,"Dubai Real Estate, Headquarters",25.0,55.0,14,POINT (55 25)
2364,2833,NAKHLAT JABAL ALI,Dubai Rehabilitation Centre For Disabled,25.0,55.0,6,POINT (55 25)
2365,3576,NAKHLAT JABAL ALI,Dubai Science Park Complex 1,25.0,55.0,F36,POINT (55 25)
2366,3574,NAKHLAT JABAL ALI,Dubai Science Park Laboratory Complex 1,25.0,55.0,F36,POINT (55 25)
2367,2758,NAKHLAT JABAL ALI,"Dubai Science Park, City Center 1",25.0,55.0,F36,POINT (55 25)
2368,2808,NAKHLAT JABAL ALI,"Dubai Science Park, City Center 2",25.0,55.0,F36,POINT (55 25)
2369,1682,NAKHLAT JABAL ALI,"Dubai Science Park, Foremarke School 1",25.0,55.0,J01,POINT (55 25)
2370,1912,NAKHLAT JABAL ALI,"Dubai Science Park, Foremarke School 2",25.0,55.0,J01,POINT (55 25)
2371,1728,NAKHLAT JABAL ALI,"Dubai Science Park, Pharmex Pharmaceutic",25.0,55.0,F36,POINT (55 25)
2372,3181,NAKHLAT JABAL ALI,"Dubai Science Park, Villa Lantana 1",25.0,55.0,F36,POINT (55 25)
2373,3184,NAKHLAT JABAL ALI,"Dubai Science Park, Villa Lantana 2",25.0,55.0,F36,POINT (55 25)
2374,1894,NAKHLAT JABAL ALI,Dubai Scout Mission 1,25.0,55.0,13,POINT (55 25)
2378,1951,NAKHLAT JABAL ALI,Dubai Scout Mission 2,25.0,55.0,13,POINT (55 25)
2382,2579,NAKHLAT JABAL ALI,Dubai Sky Courts,25.0,55.0,30,POINT (55 25)
2383,2596,NAKHLAT JABAL ALI,"Dubai Sky Courts, Ajmal Sarah Tower",25.0,55.0,30,POINT (55 25)
2384,2610,NAKHLAT JABAL ALI,"Dubai Sky Courts, Al Sondos Orchid",25.0,55.0,30,POINT (55 25)
2385,2627,NAKHLAT JABAL ALI,"Dubai Sky Courts, Al Sondos Sage",25.0,55.0,30,POINT (55 25)
2386,2623,NAKHLAT JABAL ALI,"Dubai Sky Courts, Desert Sun Tower",25.0,55.0,30,POINT (55 25)
2387,2618,NAKHLAT JABAL ALI,"Dubai Sky Courts, GEMS First Point Schoo",25.0,55.0,30,POINT (55 25)
2388,2597,NAKHLAT JABAL ALI,"Dubai Sky Courts, Nilona Residence",25.0,55.0,30,POINT (55 25)
2389,2655,NAKHLAT JABAL ALI,"Dubai Sky Courts, Windsor Residence",25.0,55.0,30,POINT (55 25)
2390,3186,NAKHLAT JABAL ALI,Dubai Studio City Entrance 1 1,25.0,55.0,J02,POINT (55 25)
2391,3187,NAKHLAT JABAL ALI,Dubai Studio City Entrance 1 2,25.0,55.0,J02,POINT (55 25)
2393,3383,NAKHLAT JABAL ALI,"Dubai Studio City, Operation Office 1",25.0,55.0,F30,POINT (55 25)
2398,3384,NAKHLAT JABAL ALI,"Dubai Studio City, Operation Office 2",25.0,55.0,F32,POINT (55 25)
2401,2828,NAKHLAT JABAL ALI,"Dubai Taxi Corparation, Depot 1",25.0,55.0,17,POINT (55 25)
2402,2830,NAKHLAT JABAL ALI,"Dubai Taxi Corparation, Depot 2",25.0,55.0,17,POINT (55 25)
2403,1921,NAKHLAT JABAL ALI,"Dubai Taxi Corparation, Main Office 3",25.0,55.0,13,POINT (55 25)
2410,3061,NAKHLAT JABAL ALI,Dubai Textile City,25.0,55.0,310,POINT (55 25)
2414,3561,NAKHLAT JABAL ALI,Dubai Textile City Main Gate,25.0,55.0,310,POINT (55 25)
2418,2975,NAKHLAT JABAL ALI,Dubai Virtual Reference Station 1,25.0,55.0,66,POINT (55 25)
2420,1785,NAKHLAT JABAL ALI,Dubai Virtual Reference Station 2,25.0,55.0,66,POINT (55 25)
2422,2099,NAKHLAT JABAL ALI,Dubai Women's College 1,25.0,55.0,20,POINT (55 25)
2425,4147,NAKHLAT JABAL ALI,Dubai Women's College 3,25.0,55.0,22,POINT (55 25)
2426,4575,NAKHLAT JABAL ALI,Dubai Women's College Main Entrance 2,25.0,55.0,22,POINT (55 25)
2443,2796,NAKHLAT JABAL ALI,Ducast Factory 1,25.0,55.0,21,POINT (55 25)
2445,2735,NAKHLAT JABAL ALI,Ducast Factory 2,25.0,55.0,21,POINT (55 25)
2453,2768,NAKHLAT JABAL ALI,Durrah Tower,25.0,55.0,21,POINT (55 25)
2462,2152,NAKHLAT JABAL ALI,Dwight School Dubai 1,25.0,55.0,F36,POINT (55 25)
2464,2812,NAKHLAT JABAL ALI,Dwight School Dubai 2,25.0,55.0,F36,POINT (55 25)
2466,1538,NAKHLAT JABAL ALI,E311 Road 1 (Non-Stop),25.0,55.0,310,POINT (55 25)
2468,1948,NAKHLAT JABAL ALI,E311 Road 2 (Non Stop),25.0,55.0,310,POINT (55 25)
2470,1911,NAKHLAT JABAL ALI,East Height Towers Entrance G,25.0,55.0,26,POINT (55 25)
2475,3221,NAKHLAT JABAL ALI,Electro Industrial Corporation 1,25.0,55.0,84,POINT (55 25)
2477,3224,NAKHLAT JABAL ALI,Electro Industrial Corporation 2,25.0,55.0,84,POINT (55 25)
2480,3131,NAKHLAT JABAL ALI,"Emarat, Headquarters",25.0,55.0,9,POINT (55 25)
2483,3456,NAKHLAT JABAL ALI,"Emarat, Headquarters 2, Street 35",25.0,55.0,9,POINT (55 25)
2485,2024,NAKHLAT JABAL ALI,Emirates Airlines Headquarters 1,25.0,55.0,11A,POINT (55 25)
2493,3291,NAKHLAT JABAL ALI,Emirates Aviation University 1,25.0,55.0,320,POINT (55 25)
2495,3262,NAKHLAT JABAL ALI,Emirates Aviation University 2,25.0,55.0,320,POINT (55 25)
2499,2064,NAKHLAT JABAL ALI,Emirates Driving Institute 1,25.0,55.0,13A,POINT (55 25)
2503,2015,NAKHLAT JABAL ALI,Emirates Driving Institute 2,25.0,55.0,13A,POINT (55 25)
2506,2057,NAKHLAT JABAL ALI,Emirates Engineering 1,25.0,55.0,20,POINT (55 25)
2509,2070,NAKHLAT JABAL ALI,Emirates Engineering 2,25.0,55.0,20,POINT (55 25)
2511,3089,NAKHLAT JABAL ALI,Emirates Gas Factory 1,25.0,55.0,15,POINT (55 25)
2512,3133,NAKHLAT JABAL ALI,Emirates Gas Factory 2,25.0,55.0,12,POINT (55 25)
2515,1792,NAKHLAT JABAL ALI,Emirates General Petroleum Corporation,25.0,55.0,98E,POINT (55 25)
2516,3152,NAKHLAT JABAL ALI,Emirates Group Logistics Center 1,25.0,55.0,62,POINT (55 25)
2517,3150,NAKHLAT JABAL ALI,Emirates Group Logistics Center 2,25.0,55.0,62,POINT (55 25)
2518,1748,NAKHLAT JABAL ALI,Emirates Hills Turnoff 1,25.0,55.0,F31,POINT (55 25)
2519,2089,NAKHLAT JABAL ALI,Emirates Hills Turnoff 2,25.0,55.0,F31,POINT (55 25)
2520,1915,NAKHLAT JABAL ALI,Emirates Housing 1,25.0,55.0,13,POINT (55 25)
2527,1940,NAKHLAT JABAL ALI,Emirates Housing 2,25.0,55.0,13,POINT (55 25)
2535,2792,NAKHLAT JABAL ALI,Emirates Industries 1,25.0,55.0,21,POINT (55 25)
2536,2740,NAKHLAT JABAL ALI,Emirates Industries 2,25.0,55.0,15,POINT (55 25)
2539,2170,NAKHLAT JABAL ALI,Emirates Metro Station 1,25.0,55.0,24,POINT (55 25)
2544,2199,NAKHLAT JABAL ALI,Emirates Metro Station 2,25.0,55.0,24,POINT (55 25)
2549,1736,NAKHLAT JABAL ALI,Emirates NBD 1,25.0,55.0,5,POINT (55 25)
2552,1677,NAKHLAT JABAL ALI,Emirates NBD 2,25.0,55.0,C09,POINT (55 25)
2555,2791,NAKHLAT JABAL ALI,Emirates Printing Press 1,25.0,55.0,21,POINT (55 25)
2556,2741,NAKHLAT JABAL ALI,Emirates Printing Press 2,25.0,55.0,15,POINT (55 25)
2559,2668,NAKHLAT JABAL ALI,Emirates Tower 1,25.0,55.0,27,POINT (55 25)
2562,2669,NAKHLAT JABAL ALI,Emirates Tower 2,25.0,55.0,27,POINT (55 25)
2565,1846,NAKHLAT JABAL ALI,Emirates Tower MS Landside,25.0,55.0,27,POINT (55 25)
2567,3933,NAKHLAT JABAL ALI,Emirates Tower MS Seaside,25.0,55.0,21,POINT (55 25)
2571,1591,NAKHLAT JABAL ALI,Emirates Transport Driving Institute 1,25.0,55.0,20,POINT (55 25)
2572,2573,NAKHLAT JABAL ALI,Emirates Transport Driving Institute 2,25.0,55.0,20,POINT (55 25)
2574,5166,NAKHLAT JABAL ALI,Empire Heights Towers 1,25.0,55.0,F14,POINT (55 25)
2576,5172,NAKHLAT JABAL ALI,Empire Heights Towers 2,25.0,55.0,F41,POINT (55 25)
2583,4794,NAKHLAT JABAL ALI,Energy Metro Station Landside,25.0,55.0,F44,POINT (55 25)
2585,2409,NAKHLAT JABAL ALI,"ENOC, Dhiyafa",25.0,55.0,C10,POINT (55 25)
2586,2058,NAKHLAT JABAL ALI,"ENOC, Quds Street",25.0,55.0,F08,POINT (55 25)
2587,2967,NAKHLAT JABAL ALI,"Eppco, Muntazah Petrol Station 1",25.0,55.0,66,POINT (55 25)
2589,2997,NAKHLAT JABAL ALI,"Eppco, Muntazah Petrol Station 2",25.0,55.0,30,POINT (55 25)
2593,2616,NAKHLAT JABAL ALI,ETA Profiles 1,25.0,55.0,F26,POINT (55 25)
2594,3790,NAKHLAT JABAL ALI,ETA Profiles 2,25.0,55.0,F25,POINT (55 25)
2596,2790,NAKHLAT JABAL ALI,ETA Steel Works 1,25.0,55.0,21,POINT (55 25)
2597,2742,NAKHLAT JABAL ALI,ETA Steel Works 2,25.0,55.0,15,POINT (55 25)
2600,2617,NAKHLAT JABAL ALI,ETA SwitchGear Manufacturing,25.0,55.0,F26,POINT (55 25)
2601,3789,NAKHLAT JABAL ALI,ETA SwitchGear Manufacturing 2,25.0,55.0,F25,POINT (55 25)
2603,2513,NAKHLAT JABAL ALI,Etihad Museum 1,25.0,55.0,8,POINT (55 25)
2607,2408,NAKHLAT JABAL ALI,Etihad Museum 2,25.0,55.0,8,POINT (55 25)
2612,1451,NAKHLAT JABAL ALI,Etisalat Head Office 1,25.0,55.0,11A,POINT (55 25)
2621,2129,NAKHLAT JABAL ALI,Etisalat Head Office 2,25.0,55.0,11A,POINT (55 25)
2631,3219,NAKHLAT JABAL ALI,Etisalat Metro Station 17,25.0,55.0,E411,POINT (55 25)
2632,3202,NAKHLAT JABAL ALI,Etisalat Metro Station 20,25.0,55.0,34,POINT (55 25)
2633,2466,NAKHLAT JABAL ALI,Etisalat Metro Station 21,25.0,55.0,F02,POINT (55 25)
2634,2920,NAKHLAT JABAL ALI,Etisalat Metro Station 22,25.0,55.0,367,POINT (55 25)
2635,3193,NAKHLAT JABAL ALI,Etisalat Metro Station 23,25.0,55.0,F07,POINT (55 25)
2636,2969,NAKHLAT JABAL ALI,Etisalat Metro Station 24,25.0,55.0,31,POINT (55 25)
2637,3086,NAKHLAT JABAL ALI,Executive Court 1,25.0,55.0,C09,POINT (55 25)
2638,3078,NAKHLAT JABAL ALI,Executive Court 2,25.0,55.0,C09,POINT (55 25)
2639,2712,NAKHLAT JABAL ALI,"Fahidi, Roundabout 1",25.0,55.0,6,POINT (55 25)
2641,2721,NAKHLAT JABAL ALI,"Fahidi, Roundabout 2",25.0,55.0,6,POINT (55 25)
2642,5164,NAKHLAT JABAL ALI,Fairview Residency 1,25.0,55.0,26,POINT (55 25)
2646,5176,NAKHLAT JABAL ALI,Fairview Residency 2,25.0,55.0,F41,POINT (55 25)
2648,2374,NAKHLAT JABAL ALI,Faisal Stud 1,25.0,55.0,11A,POINT (55 25)
2649,2362,NAKHLAT JABAL ALI,Faisal Stud 2,25.0,55.0,11A,POINT (55 25)
2658,2279,NAKHLAT JABAL ALI,Falcon House 1,25.0,55.0,12,POINT (55 25)
2660,2233,NAKHLAT JABAL ALI,Falcon House 2,25.0,55.0,12,POINT (55 25)
2668,2177,NAKHLAT JABAL ALI,Fatima English School 1,25.0,55.0,F06,POINT (55 25)
2669,3937,NAKHLAT JABAL ALI,Financial Center MS Seaside,25.0,55.0,F11,POINT (55 25)
2670,2120,NAKHLAT JABAL ALI,Flame Intersection 1,25.0,55.0,11A,POINT (55 25)
2677,2125,NAKHLAT JABAL ALI,Flame Intersection 2,25.0,55.0,11A,POINT (55 25)
2681,1577,NAKHLAT JABAL ALI,Flydubai HQ,25.0,55.0,20,POINT (55 25)
2682,1529,NAKHLAT JABAL ALI,Fortune Plaza Hotel 1,25.0,55.0,13,POINT (55 25)
2685,1478,NAKHLAT JABAL ALI,Fortune Plaza Hotel 2,25.0,55.0,13,POINT (55 25)
2688,1560,NAKHLAT JABAL ALI,Four Point Sheraton Hotel 2,25.0,55.0,21,POINT (55 25)
2701,2155,NAKHLAT JABAL ALI,Four Point Sheraton Hotel1,25.0,55.0,21,POINT (55 25)
2716,1505,NAKHLAT JABAL ALI,Futtaim Masjid,25.0,55.0,17,POINT (55 25)
2717,2106,NAKHLAT JABAL ALI,Galadari Driving School 1,25.0,55.0,13A,POINT (55 25)
2722,2005,NAKHLAT JABAL ALI,Galadari Driving School 2,25.0,55.0,13A,POINT (55 25)
2729,4054,NAKHLAT JABAL ALI,Galadari Printing & Publishing 1,25.0,55.0,10,POINT (55 25)
2737,4126,NAKHLAT JABAL ALI,Galadari Printing & Publishing 2,25.0,55.0,12,POINT (55 25)
2739,2452,NAKHLAT JABAL ALI,Gargash Automobiles 1,25.0,55.0,C09,POINT (55 25)
2740,2459,NAKHLAT JABAL ALI,Gargash Automobiles 2,25.0,55.0,C09,POINT (55 25)
2741,1467,NAKHLAT JABAL ALI,"Garhoud, Dubai Municipality Nursery 1",25.0,55.0,C04,POINT (55 25)
2742,2762,NAKHLAT JABAL ALI,"Garhoud, Dubai Municipality Nursery 2",25.0,55.0,C04,POINT (55 25)
2743,2121,NAKHLAT JABAL ALI,"Garhoud, Intersection 1",25.0,55.0,11A,POINT (55 25)
2752,3624,NAKHLAT JABAL ALI,GGICO Metro Station 1,25.0,55.0,F04,POINT (55 25)
2753,3634,NAKHLAT JABAL ALI,GGICO Metro Station 2,25.0,55.0,F04,POINT (55 25)
2754,2281,NAKHLAT JABAL ALI,"Ghadeer, Emarat 1",25.0,55.0,12,POINT (55 25)
2756,2231,NAKHLAT JABAL ALI,"Ghadeer, Emarat 2",25.0,55.0,12,POINT (55 25)
2758,2810,NAKHLAT JABAL ALI,Ghaya Residence,25.0,55.0,98E,POINT (55 25)
2760,3713,NAKHLAT JABAL ALI,Ghurair City 1,25.0,55.0,77,POINT (55 25)
2762,3717,NAKHLAT JABAL ALI,Ghurair City 2,25.0,55.0,77,POINT (55 25)
2766,2605,NAKHLAT JABAL ALI,Gold & Diamond Park 1,25.0,55.0,12,POINT (55 25)
2769,3797,NAKHLAT JABAL ALI,Gold & Diamond Park 2,25.0,55.0,12,POINT (55 25)
2772,5073,NAKHLAT JABAL ALI,Gold Souq Bus Station 1,25.0,55.0,10,POINT (55 25)
2773,2291,NAKHLAT JABAL ALI,Gold Souq Bus Station 10,25.0,55.0,13A,POINT (55 25)
2775,1507,NAKHLAT JABAL ALI,Gold Souq Bus Station 13,25.0,55.0,C05,POINT (55 25)
2776,2445,NAKHLAT JABAL ALI,Gold Souq Bus Station 14,25.0,55.0,11A,POINT (55 25)
2777,1674,NAKHLAT JABAL ALI,Gold Souq Bus Station 15,25.0,55.0,C04,POINT (55 25)
2778,3190,NAKHLAT JABAL ALI,Gold Souq Bus Station 26,25.0,55.0,95,POINT (55 25)
2779,2554,NAKHLAT JABAL ALI,Gold Souq Bus Station 3,25.0,55.0,91A,POINT (55 25)
2780,2467,NAKHLAT JABAL ALI,Gold Souq Bus Station 4,25.0,55.0,53,POINT (55 25)
2781,2512,NAKHLAT JABAL ALI,Gold Souq Bus Station 5,25.0,55.0,43,POINT (55 25)
2782,2893,NAKHLAT JABAL ALI,Gold Souq Bus Station 6,25.0,55.0,64A,POINT (55 25)
2784,2639,NAKHLAT JABAL ALI,Gold Souq Bus Station 7,25.0,55.0,27,POINT (55 25)
2786,2576,NAKHLAT JABAL ALI,Gold Souq Bus Station 8,25.0,55.0,13B,POINT (55 25)
2787,3082,NAKHLAT JABAL ALI,Gold Souq Bus Station 9,25.0,55.0,13,POINT (55 25)
2788,4217,NAKHLAT JABAL ALI,Gold Souq Metro Station,25.0,55.0,8,POINT (55 25)
2796,1470,NAKHLAT JABAL ALI,Government Workshop,25.0,55.0,C04,POINT (55 25)
2797,2214,NAKHLAT JABAL ALI,Grand Hyatt Hotel,25.0,55.0,32C,POINT (55 25)
2800,1796,NAKHLAT JABAL ALI,Grand HyperMarket B 1,25.0,55.0,56,POINT (55 25)
2810,4103,NAKHLAT JABAL ALI,Grand HyperMarket B 2,25.0,55.0,97,POINT (55 25)
2812,1786,NAKHLAT JABAL ALI,Grand Mini Mall,25.0,55.0,56,POINT (55 25)
2820,2025,NAKHLAT JABAL ALI,Gulf & Safa Diaries 1,25.0,55.0,11A,POINT (55 25)
2830,3129,NAKHLAT JABAL ALI,Gulf News 1,25.0,55.0,98E,POINT (55 25)
2831,1839,NAKHLAT JABAL ALI,Gurunanak Darbar Sikh Temple,25.0,55.0,F44,POINT (55 25)
2832,4469,NAKHLAT JABAL ALI,"Habab, Reem Emarat Petrol Station 1",25.0,55.0,E16,POINT (55 25)
2833,4500,NAKHLAT JABAL ALI,"Habab, Reem Emarat Petrol Station 2",25.0,55.0,E16,POINT (55 25)
2834,4468,NAKHLAT JABAL ALI,"Habab, Roundabout 1",25.0,55.0,E16,POINT (55 25)
2835,4501,NAKHLAT JABAL ALI,"Habab, Roundabout 2",25.0,55.0,E16,POINT (55 25)
2836,2801,NAKHLAT JABAL ALI,Habtoor Equipment Corporation 1,25.0,55.0,21,POINT (55 25)
2839,2731,NAKHLAT JABAL ALI,Habtoor Equipment Corporation 2,25.0,55.0,21,POINT (55 25)
2840,4896,NAKHLAT JABAL ALI,Hadiqa Street 2,25.0,55.0,15,POINT (55 25)
2841,2150,NAKHLAT JABAL ALI,Hamarain Center 1,25.0,55.0,10,POINT (55 25)
2845,2426,NAKHLAT JABAL ALI,Hamarain Center 2,25.0,55.0,10,POINT (55 25)
2849,1715,NAKHLAT JABAL ALI,Hamriya 1,25.0,55.0,17,POINT (55 25)
2851,2846,NAKHLAT JABAL ALI,Hamriya 2,25.0,55.0,17,POINT (55 25)
2852,2431,NAKHLAT JABAL ALI,"Hamriya Port,Container Services 1",25.0,55.0,C10,POINT (55 25)
2854,2430,NAKHLAT JABAL ALI,"Hamriya Port,Control Tower Terminus 1",25.0,55.0,C10,POINT (55 25)
2856,2418,NAKHLAT JABAL ALI,"Hamriya Port,Control Tower Terminus 2",25.0,55.0,C10,POINT (55 25)
2858,1714,NAKHLAT JABAL ALI,"Hamriya Port,Sheikh Almar Masjid 1",25.0,55.0,C10,POINT (55 25)
